Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
17.22351,test,1,1,0.2934619,1.781674,-2.06322
17.23476,test,1,1,0.2934638,1.781681,-2.063225
17.24563,test,1,1,0.2936016,1.781729,-2.062977
17.25685,test,1,1,0.2931992,1.781713,-2.063454
17.26782,test,1,1,0.2931868,1.781721,-2.063472
17.27907,test,1,1,0.2933892,1.781815,-2.063024
17.2901,test,1,1,0.2931038,1.781699,-2.063394
17.30123,test,1,1,0.2930978,1.781707,-2.063405
17.31242,test,1,1,0.293368,1.781822,-2.063031
17.32343,test,1,1,0.2932764,1.781503,-2.063273
17.33449,test,1,1,0.2932878,1.781494,-2.063271
17.34568,test,1,1,0.293543,1.781575,-2.063104
17.35666,test,1,1,0.2933811,1.781421,-2.063382
17.3678,test,1,1,0.293387,1.781417,-2.063397
17.37895,test,1,1,0.2935863,1.78151,-2.06298
17.39009,test,1,1,0.2930549,1.781553,-2.063562
17.4011,test,1,1,0.2930528,1.781554,-2.06358
17.41234,test,1,1,0.2932485,1.781694,-2.063548
17.42334,test,1,1,0.2931124,1.781613,-2.063812
17.43444,test,1,1,0.2931159,1.781607,-2.063828
17.44562,test,1,1,0.2932771,1.781607,-2.063195
17.45669,test,1,1,0.2929016,1.781627,-2.063673
17.46767,test,1,1,0.2928878,1.781611,-2.063676
17.47882,test,1,1,0.2931567,1.781741,-2.063229
17.49004,test,1,1,0.2929154,1.781594,-2.063589
17.50117,test,1,1,0.2928811,1.781599,-2.0636
17.5122,test,1,1,0.2931448,1.781713,-2.063236
17.52333,test,1,1,0.2930363,1.78153,-2.06343
17.53445,test,1,1,0.2930368,1.781549,-2.063447
17.54543,test,1,1,0.2933546,1.781643,-2.063272
17.55669,test,1,1,0.2933868,1.781528,-2.063306
17.5685,test,1,1,0.2933911,1.781535,-2.063313
17.57882,test,1,1,0.2933877,1.781525,-2.063315
17.58986,test,1,1,0.2933052,1.781557,-2.063473
17.6011,test,1,1,0.2933141,1.781567,-2.063485
17.61253,test,1,1,0.2934845,1.781642,-2.063089
17.6234,test,1,1,0.2931643,1.78156,-2.063513
17.63426,test,1,1,0.2931784,1.781538,-2.063527
17.6454,test,1,1,0.2934314,1.781633,-2.063141
17.65663,test,1,1,0.2931806,1.781523,-2.063481
17.66762,test,1,1,0.2931915,1.781503,-2.063481
17.67911,test,1,1,0.2934915,1.781639,-2.063114
17.68991,test,1,1,0.2930673,1.781574,-2.063641
17.70122,test,1,1,0.2930642,1.781568,-2.063654
17.71213,test,1,1,0.2933012,1.781683,-2.063462
17.72334,test,1,1,0.2931465,1.781502,-2.063769
17.73429,test,1,1,0.2931441,1.781509,-2.063801
17.74542,test,1,1,0.2931324,1.78151,-2.063815
17.75655,test,1,1,0.29312,1.781494,-2.063756
17.76767,test,1,1,0.2931257,1.781484,-2.063772
17.77876,test,1,1,0.2931224,1.781475,-2.063795
17.78978,test,1,1,0.2933911,1.781613,-2.063475
17.801,test,1,1,0.2931405,1.781397,-2.063873
17.81295,test,1,1,0.2931376,1.781384,-2.063885
17.82309,test,1,1,0.2928987,1.781545,-2.064091
17.83446,test,1,1,0.2928887,1.781542,-2.064121
17.84532,test,1,1,0.2928844,1.781557,-2.064144
17.85651,test,1,1,0.2928301,1.781604,-2.064024
17.86758,test,1,1,0.2928227,1.781607,-2.064046
17.87875,test,1,1,0.292806,1.781616,-2.064069
17.88984,test,1,1,0.292842,1.78158,-2.064147
