Time Since Start (in seconds),Participant ID,Trial Number,Trial Length,Condition Number,Head Position x,Head Position y,Head Position z
15.31435,asdf,1,10,1,0,1.59,0
15.31639,asdf,1,10,1,0,1.59,0
15.31846,asdf,1,10,1,0,1.59,0
15.32056,asdf,1,10,1,0,1.59,0
15.32284,asdf,1,10,1,0,1.59,0
15.32477,asdf,1,10,1,0,1.59,0
15.32679,asdf,1,10,1,0,1.59,0
15.32876,asdf,1,10,1,0,1.59,0
15.33083,asdf,1,10,1,0,1.59,0
15.33298,asdf,1,10,1,0,1.59,0
15.33519,asdf,1,10,1,0,1.59,0
15.33725,asdf,1,10,1,0,1.59,0
15.33932,asdf,1,10,1,0,1.59,0
15.34136,asdf,1,10,1,0,1.59,0
15.34368,asdf,1,10,1,0,1.59,0
15.34578,asdf,1,10,1,0,1.59,0
15.34783,asdf,1,10,1,0,1.59,0
15.34989,asdf,1,10,1,0,1.59,0
15.35208,asdf,1,10,1,0,1.59,0
15.35414,asdf,1,10,1,0,1.59,0
15.3561,asdf,1,10,1,0,1.59,0
15.35813,asdf,1,10,1,0,1.59,0
15.36014,asdf,1,10,1,0,1.59,0
15.36231,asdf,1,10,1,0,1.59,0
15.3643,asdf,1,10,1,0,1.59,0
15.36635,asdf,1,10,1,0,1.59,0
15.36857,asdf,1,10,1,0,1.59,0
15.37065,asdf,1,10,1,0,1.59,0
15.37268,asdf,1,10,1,0,1.59,0
15.37477,asdf,1,10,1,0,1.59,0
15.37689,asdf,1,10,1,0,1.59,0
15.37901,asdf,1,10,1,0,1.59,0
15.38117,asdf,1,10,1,0,1.59,0
15.38345,asdf,1,10,1,0,1.59,0
15.38555,asdf,1,10,1,0,1.59,0
15.38771,asdf,1,10,1,0,1.59,0
15.38974,asdf,1,10,1,0,1.59,0
15.39173,asdf,1,10,1,0,1.59,0
15.39381,asdf,1,10,1,0,1.59,0
15.39601,asdf,1,10,1,0,1.59,0
15.39806,asdf,1,10,1,0,1.59,0
15.40005,asdf,1,10,1,0,1.59,0
15.40235,asdf,1,10,1,0,1.59,0
15.40444,asdf,1,10,1,0,1.59,0
15.40647,asdf,1,10,1,0,1.59,0
15.40855,asdf,1,10,1,0,1.59,0
15.41062,asdf,1,10,1,0,1.59,0
15.41263,asdf,1,10,1,0,1.59,0
15.41462,asdf,1,10,1,0,1.59,0
15.4167,asdf,1,10,1,0,1.59,0
15.41881,asdf,1,10,1,0,1.59,0
15.42077,asdf,1,10,1,0,1.59,0
15.42306,asdf,1,10,1,0,1.59,0
15.42515,asdf,1,10,1,0,1.59,0
15.42719,asdf,1,10,1,0,1.59,0
15.4292,asdf,1,10,1,0,1.59,0
15.43126,asdf,1,10,1,0,1.59,0
15.43332,asdf,1,10,1,0,1.59,0
15.43534,asdf,1,10,1,0,1.59,0
15.43733,asdf,1,10,1,0,1.59,0
15.43927,asdf,1,10,1,0,1.59,0
15.44127,asdf,1,10,1,0,1.59,0
15.4436,asdf,1,10,1,0,1.59,0
15.44559,asdf,1,10,1,0,1.59,0
15.44762,asdf,1,10,1,0,1.59,0
15.44974,asdf,1,10,1,0,1.59,0
15.45178,asdf,1,10,1,0,1.59,0
15.45376,asdf,1,10,1,0,1.59,0
15.45575,asdf,1,10,1,0,1.59,0
15.45776,asdf,1,10,1,0,1.59,0
15.45966,asdf,1,10,1,0,1.59,0
15.46167,asdf,1,10,1,0,1.59,0
15.46394,asdf,1,10,1,0,1.59,0
15.46601,asdf,1,10,1,0,1.59,0
15.468,asdf,1,10,1,0,1.59,0
15.4701,asdf,1,10,1,0,1.59,0
15.47218,asdf,1,10,1,0,1.59,0
15.47423,asdf,1,10,1,0,1.59,0
15.47635,asdf,1,10,1,0,1.59,0
15.47842,asdf,1,10,1,0,1.59,0
15.48031,asdf,1,10,1,0,1.59,0
15.48277,asdf,1,10,1,0,1.59,0
15.48479,asdf,1,10,1,0,1.59,0
15.48678,asdf,1,10,1,0,1.59,0
15.48897,asdf,1,10,1,0,1.59,0
15.49109,asdf,1,10,1,0,1.59,0
15.49334,asdf,1,10,1,0,1.59,0
15.49535,asdf,1,10,1,0,1.59,0
15.49749,asdf,1,10,1,0,1.59,0
15.49952,asdf,1,10,1,0,1.59,0
15.50152,asdf,1,10,1,0,1.59,0
15.50375,asdf,1,10,1,0,1.59,0
15.5058,asdf,1,10,1,0,1.59,0
15.50783,asdf,1,10,1,0,1.59,0
15.50972,asdf,1,10,1,0,1.59,0
15.51172,asdf,1,10,1,0,1.59,0
15.51362,asdf,1,10,1,0,1.59,0
15.51567,asdf,1,10,1,0,1.59,0
15.51766,asdf,1,10,1,0,1.59,0
15.51966,asdf,1,10,1,0,1.59,0
15.52168,asdf,1,10,1,0,1.59,0
15.52392,asdf,1,10,1,0,1.59,0
15.52598,asdf,1,10,1,0,1.59,0
15.52798,asdf,1,10,1,0,1.59,0
15.53006,asdf,1,10,1,0,1.59,0
15.53209,asdf,1,10,1,0,1.59,0
15.5341,asdf,1,10,1,0,1.59,0
15.53612,asdf,1,10,1,0,1.59,0
15.53815,asdf,1,10,1,0,1.59,0
15.54013,asdf,1,10,1,0,1.59,0
15.54249,asdf,1,10,1,0,1.59,0
15.54448,asdf,1,10,1,0,1.59,0
15.54654,asdf,1,10,1,0,1.59,0
15.54853,asdf,1,10,1,0,1.59,0
15.55054,asdf,1,10,1,0,1.59,0
15.55253,asdf,1,10,1,0,1.59,0
15.55453,asdf,1,10,1,0,1.59,0
15.55654,asdf,1,10,1,0,1.59,0
15.55852,asdf,1,10,1,0,1.59,0
15.56048,asdf,1,10,1,0,1.59,0
15.56274,asdf,1,10,1,0,1.59,0
15.56476,asdf,1,10,1,0,1.59,0
15.56678,asdf,1,10,1,0,1.59,0
15.56878,asdf,1,10,1,0,1.59,0
15.57081,asdf,1,10,1,0,1.59,0
15.57279,asdf,1,10,1,0,1.59,0
15.57477,asdf,1,10,1,0,1.59,0
15.57686,asdf,1,10,1,0,1.59,0
15.57894,asdf,1,10,1,0,1.59,0
15.58106,asdf,1,10,1,0,1.59,0
15.58341,asdf,1,10,1,0,1.59,0
15.59231,asdf,1,10,1,0,1.59,0
15.59486,asdf,1,10,1,0,1.59,0
15.59705,asdf,1,10,1,0,1.59,0
15.59922,asdf,1,10,1,0,1.59,0
15.6013,asdf,1,10,1,0,1.59,0
15.60362,asdf,1,10,1,0,1.59,0
15.60562,asdf,1,10,1,0,1.59,0
15.60762,asdf,1,10,1,0,1.59,0
15.60968,asdf,1,10,1,0,1.59,0
15.61168,asdf,1,10,1,0,1.59,0
15.61365,asdf,1,10,1,0,1.59,0
15.61567,asdf,1,10,1,0,1.59,0
15.61774,asdf,1,10,1,0,1.59,0
15.6198,asdf,1,10,1,0,1.59,0
15.62178,asdf,1,10,1,0,1.59,0
15.62419,asdf,1,10,1,0,1.59,0
15.6263,asdf,1,10,1,0,1.59,0
15.62825,asdf,1,10,1,0,1.59,0
15.63028,asdf,1,10,1,0,1.59,0
15.63236,asdf,1,10,1,0,1.59,0
15.6343,asdf,1,10,1,0,1.59,0
15.6363,asdf,1,10,1,0,1.59,0
15.63829,asdf,1,10,1,0,1.59,0
15.64022,asdf,1,10,1,0,1.59,0
15.64274,asdf,1,10,1,0,1.59,0
15.64476,asdf,1,10,1,0,1.59,0
15.64674,asdf,1,10,1,0,1.59,0
15.64891,asdf,1,10,1,0,1.59,0
15.65095,asdf,1,10,1,0,1.59,0
15.65306,asdf,1,10,1,0,1.59,0
15.65515,asdf,1,10,1,0,1.59,0
15.6572,asdf,1,10,1,0,1.59,0
15.6592,asdf,1,10,1,0,1.59,0
15.6612,asdf,1,10,1,0,1.59,0
15.66353,asdf,1,10,1,0,1.59,0
15.66553,asdf,1,10,1,0,1.59,0
15.66747,asdf,1,10,1,0,1.59,0
15.66947,asdf,1,10,1,0,1.59,0
15.67145,asdf,1,10,1,0,1.59,0
15.67345,asdf,1,10,1,0,1.59,0
15.67541,asdf,1,10,1,0,1.59,0
15.67739,asdf,1,10,1,0,1.59,0
15.67937,asdf,1,10,1,0,1.59,0
15.68137,asdf,1,10,1,0,1.59,0
15.68371,asdf,1,10,1,0,1.59,0
15.68572,asdf,1,10,1,0,1.59,0
15.68774,asdf,1,10,1,0,1.59,0
15.68976,asdf,1,10,1,0,1.59,0
15.69186,asdf,1,10,1,0,1.59,0
15.69386,asdf,1,10,1,0,1.59,0
15.69591,asdf,1,10,1,0,1.59,0
15.69812,asdf,1,10,1,0,1.59,0
15.70032,asdf,1,10,1,0,1.59,0
15.70276,asdf,1,10,1,0,1.59,0
15.70482,asdf,1,10,1,0,1.59,0
15.70687,asdf,1,10,1,0,1.59,0
15.70885,asdf,1,10,1,0,1.59,0
15.71083,asdf,1,10,1,0,1.59,0
15.71288,asdf,1,10,1,0,1.59,0
15.71501,asdf,1,10,1,0,1.59,0
15.71714,asdf,1,10,1,0,1.59,0
15.71927,asdf,1,10,1,0,1.59,0
15.72138,asdf,1,10,1,0,1.59,0
15.72373,asdf,1,10,1,0,1.59,0
15.72577,asdf,1,10,1,0,1.59,0
15.72779,asdf,1,10,1,0,1.59,0
15.72983,asdf,1,10,1,0,1.59,0
15.73192,asdf,1,10,1,0,1.59,0
15.73394,asdf,1,10,1,0,1.59,0
15.73597,asdf,1,10,1,0,1.59,0
15.738,asdf,1,10,1,0,1.59,0
15.73995,asdf,1,10,1,0,1.59,0
15.74201,asdf,1,10,1,0,1.59,0
15.7444,asdf,1,10,1,0,1.59,0
15.74641,asdf,1,10,1,0,1.59,0
15.74846,asdf,1,10,1,0,1.59,0
15.75047,asdf,1,10,1,0,1.59,0
15.75242,asdf,1,10,1,0,1.59,0
15.75441,asdf,1,10,1,0,1.59,0
15.75637,asdf,1,10,1,0,1.59,0
15.75836,asdf,1,10,1,0,1.59,0
15.76038,asdf,1,10,1,0,1.59,0
15.76256,asdf,1,10,1,0,1.59,0
15.7646,asdf,1,10,1,0,1.59,0
15.76653,asdf,1,10,1,0,1.59,0
15.76842,asdf,1,10,1,0,1.59,0
15.77043,asdf,1,10,1,0,1.59,0
15.77249,asdf,1,10,1,0,1.59,0
15.77452,asdf,1,10,1,0,1.59,0
15.77651,asdf,1,10,1,0,1.59,0
15.77851,asdf,1,10,1,0,1.59,0
15.78053,asdf,1,10,1,0,1.59,0
15.78288,asdf,1,10,1,0,1.59,0
15.78496,asdf,1,10,1,0,1.59,0
15.78694,asdf,1,10,1,0,1.59,0
15.78892,asdf,1,10,1,0,1.59,0
15.79103,asdf,1,10,1,0,1.59,0
15.79307,asdf,1,10,1,0,1.59,0
15.79512,asdf,1,10,1,0,1.59,0
15.79712,asdf,1,10,1,0,1.59,0
15.79921,asdf,1,10,1,0,1.59,0
15.80128,asdf,1,10,1,0,1.59,0
15.80352,asdf,1,10,1,0,1.59,0
15.80557,asdf,1,10,1,0,1.59,0
15.80758,asdf,1,10,1,0,1.59,0
15.8097,asdf,1,10,1,0,1.59,0
15.81176,asdf,1,10,1,0,1.59,0
15.81368,asdf,1,10,1,0,1.59,0
15.81562,asdf,1,10,1,0,1.59,0
15.81762,asdf,1,10,1,0,1.59,0
15.81964,asdf,1,10,1,0,1.59,0
15.82155,asdf,1,10,1,0,1.59,0
15.8239,asdf,1,10,1,0,1.59,0
15.82591,asdf,1,10,1,0,1.59,0
15.8279,asdf,1,10,1,0,1.59,0
15.82991,asdf,1,10,1,0,1.59,0
15.83191,asdf,1,10,1,0,1.59,0
15.83392,asdf,1,10,1,0,1.59,0
15.83595,asdf,1,10,1,0,1.59,0
15.83783,asdf,1,10,1,0,1.59,0
15.83981,asdf,1,10,1,0,1.59,0
15.84183,asdf,1,10,1,0,1.59,0
15.84404,asdf,1,10,1,0,1.59,0
15.84604,asdf,1,10,1,0,1.59,0
15.84801,asdf,1,10,1,0,1.59,0
15.85011,asdf,1,10,1,0,1.59,0
15.8521,asdf,1,10,1,0,1.59,0
15.85414,asdf,1,10,1,0,1.59,0
15.85628,asdf,1,10,1,0,1.59,0
15.85823,asdf,1,10,1,0,1.59,0
15.86022,asdf,1,10,1,0,1.59,0
15.86261,asdf,1,10,1,0,1.59,0
15.86477,asdf,1,10,1,0,1.59,0
15.86677,asdf,1,10,1,0,1.59,0
15.86878,asdf,1,10,1,0,1.59,0
15.87076,asdf,1,10,1,0,1.59,0
15.87294,asdf,1,10,1,0,1.59,0
15.87502,asdf,1,10,1,0,1.59,0
15.87699,asdf,1,10,1,0,1.59,0
15.87898,asdf,1,10,1,0,1.59,0
15.88103,asdf,1,10,1,0,1.59,0
15.8834,asdf,1,10,1,0,1.59,0
15.88542,asdf,1,10,1,0,1.59,0
15.88755,asdf,1,10,1,0,1.59,0
15.88956,asdf,1,10,1,0,1.59,0
15.89163,asdf,1,10,1,0,1.59,0
15.89364,asdf,1,10,1,0,1.59,0
15.89565,asdf,1,10,1,0,1.59,0
15.8977,asdf,1,10,1,0,1.59,0
15.89977,asdf,1,10,1,0,1.59,0
15.90178,asdf,1,10,1,0,1.59,0
15.90403,asdf,1,10,1,0,1.59,0
15.9066,asdf,1,10,1,0,1.59,0
15.90864,asdf,1,10,1,0,1.59,0
15.91064,asdf,1,10,1,0,1.59,0
15.91261,asdf,1,10,1,0,1.59,0
15.91467,asdf,1,10,1,0,1.59,0
15.91672,asdf,1,10,1,0,1.59,0
15.91862,asdf,1,10,1,0,1.59,0
15.92053,asdf,1,10,1,0,1.59,0
15.92284,asdf,1,10,1,0,1.59,0
15.92487,asdf,1,10,1,0,1.59,0
15.92693,asdf,1,10,1,0,1.59,0
15.92921,asdf,1,10,1,0,1.59,0
15.93137,asdf,1,10,1,0,1.59,0
15.93345,asdf,1,10,1,0,1.59,0
15.93554,asdf,1,10,1,0,1.59,0
15.93787,asdf,1,10,1,0,1.59,0
15.93991,asdf,1,10,1,0,1.59,0
15.94199,asdf,1,10,1,0,1.59,0
15.94428,asdf,1,10,1,0,1.59,0
15.94658,asdf,1,10,1,0,1.59,0
15.94885,asdf,1,10,1,0,1.59,0
15.95093,asdf,1,10,1,0,1.59,0
15.95316,asdf,1,10,1,0,1.59,0
15.95522,asdf,1,10,1,0,1.59,0
15.9572,asdf,1,10,1,0,1.59,0
15.95924,asdf,1,10,1,0,1.59,0
15.96135,asdf,1,10,1,0,1.59,0
15.96378,asdf,1,10,1,0,1.59,0
15.96594,asdf,1,10,1,0,1.59,0
15.96809,asdf,1,10,1,0,1.59,0
15.97099,asdf,1,10,1,0,1.59,0
15.9736,asdf,1,10,1,0,1.59,0
15.97569,asdf,1,10,1,0,1.59,0
15.97828,asdf,1,10,1,0,1.59,0
15.98033,asdf,1,10,1,0,1.59,0
15.98274,asdf,1,10,1,0,1.59,0
15.98511,asdf,1,10,1,0,1.59,0
15.98712,asdf,1,10,1,0,1.59,0
15.98915,asdf,1,10,1,0,1.59,0
15.99155,asdf,1,10,1,0,1.59,0
15.99776,asdf,1,10,1,0,1.59,0
16.00003,asdf,1,10,1,0,1.59,0
16.00302,asdf,1,10,1,0,1.59,0
16.00513,asdf,1,10,1,0,1.59,0
16.00734,asdf,1,10,1,0,1.59,0
16.0099,asdf,1,10,1,0,1.59,0
16.01193,asdf,1,10,1,0,1.59,0
16.01393,asdf,1,10,1,0,1.59,0
16.01595,asdf,1,10,1,0,1.59,0
16.01862,asdf,1,10,1,0,1.59,0
16.02314,asdf,1,10,1,0,1.59,0
16.02608,asdf,1,10,1,0,1.59,0
16.02817,asdf,1,10,1,0,1.59,0
16.03035,asdf,1,10,1,0,1.59,0
16.03256,asdf,1,10,1,0,1.59,0
16.03503,asdf,1,10,1,0,1.59,0
16.03705,asdf,1,10,1,0,1.59,0
16.03928,asdf,1,10,1,0,1.59,0
16.04172,asdf,1,10,1,0,1.59,0
16.0441,asdf,1,10,1,0,1.59,0
16.0462,asdf,1,10,1,0,1.59,0
16.04832,asdf,1,10,1,0,1.59,0
16.05072,asdf,1,10,1,0,1.59,0
16.05278,asdf,1,10,1,0,1.59,0
16.05482,asdf,1,10,1,0,1.59,0
16.05726,asdf,1,10,1,0,1.59,0
16.0593,asdf,1,10,1,0,1.59,0
16.06133,asdf,1,10,1,0,1.59,0
16.06373,asdf,1,10,1,0,1.59,0
16.07321,asdf,1,10,1,0,1.59,0
16.07607,asdf,1,10,1,0,1.59,0
16.07828,asdf,1,10,1,0,1.59,0
16.08045,asdf,1,10,1,0,1.59,0
16.08327,asdf,1,10,1,0,1.59,0
16.08535,asdf,1,10,1,0,1.59,0
16.08746,asdf,1,10,1,0,1.59,0
16.09016,asdf,1,10,1,0,1.59,0
16.09241,asdf,1,10,1,0,1.59,0
16.09465,asdf,1,10,1,0,1.59,0
16.0967,asdf,1,10,1,0,1.59,0
16.09925,asdf,1,10,1,0,1.59,0
16.10133,asdf,1,10,1,0,1.59,0
16.10359,asdf,1,10,1,0,1.59,0
16.10601,asdf,1,10,1,0,1.59,0
16.10796,asdf,1,10,1,0,1.59,0
16.10997,asdf,1,10,1,0,1.59,0
16.11197,asdf,1,10,1,0,1.59,0
16.11452,asdf,1,10,1,0,1.59,0
16.11682,asdf,1,10,1,0,1.59,0
16.119,asdf,1,10,1,0,1.59,0
16.12137,asdf,1,10,1,0,1.59,0
16.12375,asdf,1,10,1,0,1.59,0
16.12578,asdf,1,10,1,0,1.59,0
16.12777,asdf,1,10,1,0,1.59,0
16.13033,asdf,1,10,1,0,1.59,0
16.1327,asdf,1,10,1,0,1.59,0
16.13478,asdf,1,10,1,0,1.59,0
16.13724,asdf,1,10,1,0,1.59,0
16.13926,asdf,1,10,1,0,1.59,0
16.14127,asdf,1,10,1,0,1.59,0
16.14361,asdf,1,10,1,0,1.59,0
16.146,asdf,1,10,1,0,1.59,0
16.14806,asdf,1,10,1,0,1.59,0
16.15015,asdf,1,10,1,0,1.59,0
16.15219,asdf,1,10,1,0,1.59,0
16.15461,asdf,1,10,1,0,1.59,0
16.15663,asdf,1,10,1,0,1.59,0
16.15869,asdf,1,10,1,0,1.59,0
16.16109,asdf,1,10,1,0,1.59,0
16.16339,asdf,1,10,1,0,1.59,0
16.16552,asdf,1,10,1,0,1.59,0
16.16756,asdf,1,10,1,0,1.59,0
16.17011,asdf,1,10,1,0,1.59,0
16.17216,asdf,1,10,1,0,1.59,0
16.17418,asdf,1,10,1,0,1.59,0
16.17617,asdf,1,10,1,0,1.59,0
16.17855,asdf,1,10,1,0,1.59,0
16.18066,asdf,1,10,1,0,1.59,0
16.18301,asdf,1,10,1,0,1.59,0
16.18553,asdf,1,10,1,0,1.59,0
16.18754,asdf,1,10,1,0,1.59,0
16.18962,asdf,1,10,1,0,1.59,0
16.19176,asdf,1,10,1,0,1.59,0
16.1942,asdf,1,10,1,0,1.59,0
16.19628,asdf,1,10,1,0,1.59,0
16.1985,asdf,1,10,1,0,1.59,0
16.20055,asdf,1,10,1,0,1.59,0
16.20335,asdf,1,10,1,0,1.59,0
16.20537,asdf,1,10,1,0,1.59,0
16.20737,asdf,1,10,1,0,1.59,0
16.21021,asdf,1,10,1,0,1.59,0
16.21216,asdf,1,10,1,0,1.59,0
16.21424,asdf,1,10,1,0,1.59,0
16.21634,asdf,1,10,1,0,1.59,0
16.21879,asdf,1,10,1,0,1.59,0
16.2208,asdf,1,10,1,0,1.59,0
16.22301,asdf,1,10,1,0,1.59,0
16.22558,asdf,1,10,1,0,1.59,0
16.22767,asdf,1,10,1,0,1.59,0
16.22978,asdf,1,10,1,0,1.59,0
16.23184,asdf,1,10,1,0,1.59,0
16.23425,asdf,1,10,1,0,1.59,0
16.23628,asdf,1,10,1,0,1.59,0
16.23829,asdf,1,10,1,0,1.59,0
16.24022,asdf,1,10,1,0,1.59,0
16.24298,asdf,1,10,1,0,1.59,0
16.24499,asdf,1,10,1,0,1.59,0
16.24705,asdf,1,10,1,0,1.59,0
16.24954,asdf,1,10,1,0,1.59,0
16.25157,asdf,1,10,1,0,1.59,0
16.25358,asdf,1,10,1,0,1.59,0
16.25558,asdf,1,10,1,0,1.59,0
16.25811,asdf,1,10,1,0,1.59,0
16.26011,asdf,1,10,1,0,1.59,0
16.2624,asdf,1,10,1,0,1.59,0
16.26441,asdf,1,10,1,0,1.59,0
16.26691,asdf,1,10,1,0,1.59,0
16.26897,asdf,1,10,1,0,1.59,0
16.27108,asdf,1,10,1,0,1.59,0
16.27359,asdf,1,10,1,0,1.59,0
16.27554,asdf,1,10,1,0,1.59,0
16.27756,asdf,1,10,1,0,1.59,0
16.27949,asdf,1,10,1,0,1.59,0
16.28196,asdf,1,10,1,0,1.59,0
16.28431,asdf,1,10,1,0,1.59,0
16.28638,asdf,1,10,1,0,1.59,0
16.28849,asdf,1,10,1,0,1.59,0
16.29115,asdf,1,10,1,0,1.59,0
16.29323,asdf,1,10,1,0,1.59,0
16.29522,asdf,1,10,1,0,1.59,0
16.2976,asdf,1,10,1,0,1.59,0
16.29966,asdf,1,10,1,0,1.59,0
16.30171,asdf,1,10,1,0,1.59,0
16.30399,asdf,1,10,1,0,1.59,0
16.30648,asdf,1,10,1,0,1.59,0
16.3085,asdf,1,10,1,0,1.59,0
16.3105,asdf,1,10,1,0,1.59,0
16.31259,asdf,1,10,1,0,1.59,0
16.315,asdf,1,10,1,0,1.59,0
16.31707,asdf,1,10,1,0,1.59,0
16.32036,asdf,1,10,1,0,1.59,0
16.32331,asdf,1,10,1,0,1.59,0
16.32542,asdf,1,10,1,0,1.59,0
16.32746,asdf,1,10,1,0,1.59,0
16.32998,asdf,1,10,1,0,1.59,0
16.33207,asdf,1,10,1,0,1.59,0
16.33413,asdf,1,10,1,0,1.59,0
16.33612,asdf,1,10,1,0,1.59,0
16.33854,asdf,1,10,1,0,1.59,0
16.34055,asdf,1,10,1,0,1.59,0
16.34282,asdf,1,10,1,0,1.59,0
16.34529,asdf,1,10,1,0,1.59,0
16.3473,asdf,1,10,1,0,1.59,0
16.34933,asdf,1,10,1,0,1.59,0
16.35134,asdf,1,10,1,0,1.59,0
16.35384,asdf,1,10,1,0,1.59,0
16.35586,asdf,1,10,1,0,1.59,0
16.35785,asdf,1,10,1,0,1.59,0
16.35985,asdf,1,10,1,0,1.59,0
16.3623,asdf,1,10,1,0,1.59,0
16.36464,asdf,1,10,1,0,1.59,0
16.36683,asdf,1,10,1,0,1.59,0
16.36922,asdf,1,10,1,0,1.59,0
16.37123,asdf,1,10,1,0,1.59,0
16.37329,asdf,1,10,1,0,1.59,0
16.37531,asdf,1,10,1,0,1.59,0
16.37768,asdf,1,10,1,0,1.59,0
16.37966,asdf,1,10,1,0,1.59,0
16.38171,asdf,1,10,1,0,1.59,0
16.38395,asdf,1,10,1,0,1.59,0
16.38627,asdf,1,10,1,0,1.59,0
16.38832,asdf,1,10,1,0,1.59,0
16.39032,asdf,1,10,1,0,1.59,0
16.39231,asdf,1,10,1,0,1.59,0
16.3949,asdf,1,10,1,0,1.59,0
16.39707,asdf,1,10,1,0,1.59,0
16.39928,asdf,1,10,1,0,1.59,0
16.40165,asdf,1,10,1,0,1.59,0
16.40404,asdf,1,10,1,0,1.59,0
16.40623,asdf,1,10,1,0,1.59,0
16.40939,asdf,1,10,1,0,1.59,0
16.41149,asdf,1,10,1,0,1.59,0
16.4137,asdf,1,10,1,0,1.59,0
16.41591,asdf,1,10,1,0,1.59,0
16.41845,asdf,1,10,1,0,1.59,0
16.42117,asdf,1,10,1,0,1.59,0
16.42364,asdf,1,10,1,0,1.59,0
16.42621,asdf,1,10,1,0,1.59,0
16.42863,asdf,1,10,1,0,1.59,0
16.43073,asdf,1,10,1,0,1.59,0
16.43329,asdf,1,10,1,0,1.59,0
16.43545,asdf,1,10,1,0,1.59,0
16.43754,asdf,1,10,1,0,1.59,0
16.43961,asdf,1,10,1,0,1.59,0
16.44199,asdf,1,10,1,0,1.59,0
16.44433,asdf,1,10,1,0,1.59,0
16.44632,asdf,1,10,1,0,1.59,0
16.44825,asdf,1,10,1,0,1.59,0
16.45074,asdf,1,10,1,0,1.59,0
16.45281,asdf,1,10,1,0,1.59,0
16.45482,asdf,1,10,1,0,1.59,0
16.45731,asdf,1,10,1,0,1.59,0
16.45953,asdf,1,10,1,0,1.59,0
16.4616,asdf,1,10,1,0,1.59,0
16.46385,asdf,1,10,1,0,1.59,0
16.46593,asdf,1,10,1,0,1.59,0
16.46808,asdf,1,10,1,0,1.59,0
16.47011,asdf,1,10,1,0,1.59,0
16.47217,asdf,1,10,1,0,1.59,0
16.47461,asdf,1,10,1,0,1.59,0
16.47666,asdf,1,10,1,0,1.59,0
16.47868,asdf,1,10,1,0,1.59,0
16.48074,asdf,1,10,1,0,1.59,0
16.48308,asdf,1,10,1,0,1.59,0
16.48508,asdf,1,10,1,0,1.59,0
16.48707,asdf,1,10,1,0,1.59,0
16.49154,asdf,1,10,1,0,1.59,0
16.49357,asdf,1,10,1,0,1.59,0
16.49557,asdf,1,10,1,0,1.59,0
16.49768,asdf,1,10,1,0,1.59,0
16.49976,asdf,1,10,1,0,1.59,0
16.50178,asdf,1,10,1,0,1.59,0
16.50411,asdf,1,10,1,0,1.59,0
16.5067,asdf,1,10,1,0,1.59,0
16.5089,asdf,1,10,1,0,1.59,0
16.51099,asdf,1,10,1,0,1.59,0
16.51309,asdf,1,10,1,0,1.59,0
16.51506,asdf,1,10,1,0,1.59,0
16.51708,asdf,1,10,1,0,1.59,0
16.51921,asdf,1,10,1,0,1.59,0
16.52128,asdf,1,10,1,0,1.59,0
16.52371,asdf,1,10,1,0,1.59,0
16.52579,asdf,1,10,1,0,1.59,0
16.52793,asdf,1,10,1,0,1.59,0
16.53012,asdf,1,10,1,0,1.59,0
16.53231,asdf,1,10,1,0,1.59,0
16.53444,asdf,1,10,1,0,1.59,0
16.53648,asdf,1,10,1,0,1.59,0
16.53849,asdf,1,10,1,0,1.59,0
16.54059,asdf,1,10,1,0,1.59,0
16.54285,asdf,1,10,1,0,1.59,0
16.54485,asdf,1,10,1,0,1.59,0
16.54684,asdf,1,10,1,0,1.59,0
16.54885,asdf,1,10,1,0,1.59,0
16.55091,asdf,1,10,1,0,1.59,0
16.55294,asdf,1,10,1,0,1.59,0
16.55494,asdf,1,10,1,0,1.59,0
16.55696,asdf,1,10,1,0,1.59,0
16.55902,asdf,1,10,1,0,1.59,0
16.56104,asdf,1,10,1,0,1.59,0
16.56332,asdf,1,10,1,0,1.59,0
16.56538,asdf,1,10,1,0,1.59,0
16.56742,asdf,1,10,1,0,1.59,0
16.56943,asdf,1,10,1,0,1.59,0
16.57146,asdf,1,10,1,0,1.59,0
16.57352,asdf,1,10,1,0,1.59,0
16.58253,asdf,1,10,1,0,1.59,0
16.58555,asdf,1,10,1,0,1.59,0
16.58787,asdf,1,10,1,0,1.59,0
16.58999,asdf,1,10,1,0,1.59,0
16.59204,asdf,1,10,1,0,1.59,0
16.59407,asdf,1,10,1,0,1.59,0
16.59616,asdf,1,10,1,0,1.59,0
16.59824,asdf,1,10,1,0,1.59,0
16.60027,asdf,1,10,1,0,1.59,0
16.60266,asdf,1,10,1,0,1.59,0
16.60469,asdf,1,10,1,0,1.59,0
16.60666,asdf,1,10,1,0,1.59,0
16.60879,asdf,1,10,1,0,1.59,0
16.61072,asdf,1,10,1,0,1.59,0
16.61274,asdf,1,10,1,0,1.59,0
16.61485,asdf,1,10,1,0,1.59,0
16.61742,asdf,1,10,1,0,1.59,0
16.61953,asdf,1,10,1,0,1.59,0
16.62158,asdf,1,10,1,0,1.59,0
16.62392,asdf,1,10,1,0,1.59,0
16.62646,asdf,1,10,1,0,1.59,0
16.62845,asdf,1,10,1,0,1.59,0
16.6305,asdf,1,10,1,0,1.59,0
16.63288,asdf,1,10,1,0,1.59,0
16.6354,asdf,1,10,1,0,1.59,0
16.63748,asdf,1,10,1,0,1.59,0
16.63955,asdf,1,10,1,0,1.59,0
