Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
20.82346,te,3,3,0.3402741,1.474856,0.09307167
20.83458,te,3,3,0.3349958,1.482573,0.09337112
20.84575,te,3,3,0.329243,1.490768,0.09379217
20.85675,te,3,3,0.3234215,1.498745,0.09404108
20.86786,te,3,3,0.3174244,1.506785,0.09452006
20.87896,te,3,3,0.3113022,1.514662,0.09477803
20.8901,te,3,3,0.3048812,1.522536,0.09534404
20.90126,te,3,3,0.2982972,1.5302,0.09567258
20.91229,te,3,3,0.291741,1.537789,0.09615347
20.92326,te,3,3,0.2851511,1.545071,0.0966675
20.93433,te,3,3,0.2781575,1.552108,0.09698793
20.94542,te,3,3,0.271164,1.559023,0.09740278
20.95647,te,3,3,0.2642244,1.565816,0.09767696
20.96745,te,3,3,0.2571679,1.572205,0.0979099
20.97863,te,3,3,0.2500346,1.578583,0.09808275
20.98972,te,3,3,0.2428506,1.584906,0.09820317
21.00105,te,3,3,0.2356212,1.59102,0.09829257
21.01176,te,3,3,0.2283747,1.596662,0.09846924
21.02311,te,3,3,0.2210491,1.602411,0.09856294
21.03409,te,3,3,0.2137196,1.607817,0.09853362
21.04535,te,3,3,0.2065389,1.613082,0.09841441
21.05642,te,3,3,0.1993299,1.618332,0.09829663
21.06757,te,3,3,0.1922262,1.623443,0.09826921
21.07869,te,3,3,0.1850987,1.628335,0.09807825
21.09005,te,3,3,0.1782751,1.632808,0.09786749
21.10079,te,3,3,0.171484,1.637123,0.09757233
21.11194,te,3,3,0.1646824,1.641338,0.09737682
21.12296,te,3,3,0.1581118,1.645226,0.09715557
21.13457,te,3,3,0.1514735,1.649012,0.09700513
21.14532,te,3,3,0.1450131,1.652516,0.09690189
21.15621,te,3,3,0.1385725,1.655728,0.09675765
21.1673,te,3,3,0.1323673,1.658803,0.09660292
21.17866,te,3,3,0.126201,1.661523,0.09642148
21.18936,te,3,3,0.12034,1.664167,0.096205
21.20054,te,3,3,0.1144111,1.666837,0.09601259
21.21181,te,3,3,0.1084021,1.66919,0.09586453
21.22305,te,3,3,0.1025143,1.671539,0.09570503
21.23383,te,3,3,0.09699525,1.673759,0.09533906
21.24491,te,3,3,0.09139574,1.675627,0.09531475
21.25601,te,3,3,0.08591057,1.677436,0.09518338
21.26729,te,3,3,0.08064938,1.67932,0.09506655
21.27845,te,3,3,0.07544959,1.681182,0.0949607
21.28941,te,3,3,0.07022477,1.68296,0.09490443
21.3005,te,3,3,0.06501306,1.684535,0.09487582
21.31161,te,3,3,0.06006623,1.685958,0.09427405
21.32264,te,3,3,0.05518628,1.687348,0.09425069
21.33399,te,3,3,0.05027867,1.688876,0.09401656
21.34506,te,3,3,0.04547047,1.69002,0.09364869
21.356,te,3,3,0.04072177,1.691157,0.09354164
21.3671,te,3,3,0.03615355,1.692198,0.09326793
21.378,te,3,3,0.03143954,1.693278,0.09320521
21.38923,te,3,3,0.02691757,1.694167,0.09304595
